blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""470650104352""","""Chattanooga, TN-GA""",1.00,1412.00,571.00,624.32,30,35,26,5,6,4,25,29,22,6.96,6.37,1.80,2,2,17314,16883,17981,1,1,1,13388,12323,13961,10774,9773,11246,2605,2541,2705,10,10,10,11,11,11,3.2,3.9,1.18,0.91,9001,82,7883,82,26,74,1549,217,,1016,81,19
"""470650104341""","""Chattanooga, TN-GA""",1.00,2292.00,899.00,5509.90,60,73,52,32,40,27,29,33,25,9.64,1.57,2.00,2,2,22294,21752,23058,1,1,1,15320,14230,15863,11960,10950,12388,3354,3273,3469,6,6,7,7,7,8,2.1,2.8,0.39,0.16,6014,85,4929,84,71,16,2233,1400,1591,834,78,22
"""470650105012""","""Chattanooga, TN-GA""",1.00,1501.00,573.00,302.77,55,67,47,28,35,24,27,32,24,8.54,16.15,1.93,2,2,19632,19095,20297,1,1,1,14495,13506,14953,11532,10623,11890,2953,2873,3053,10,10,10,11,11,12,4.1,4.5,2.00,1.89,11886,83,10750,81,17,118,1132,1232,1361,912,73,27
"""470650104353""","""Chattanooga, TN-GA""",1.00,2989.00,1212.00,801.47,50,60,43,24,30,20,26,30,23,8.11,12.26,1.81,2,2,19483,19024,20138,1,1,1,13778,12785,14264,10837,9913,11224,2931,2863,3029,10,10,11,12,12,12,3.8,4.6,6.60,1.51,10056,67,11045,81,53,59,1826,1047,1146,863,67,33
"""470650105011""","""Chattanooga, TN-GA""",1.00,394.00,239.00,197.47,23,27,21,0,0,0,23,27,21,5.17,6.26,1.68,2,2,15027,14643,15664,1,1,1,12351,11311,12932,10079,9096,10565,2261,2204,2356,11,12,11,13,14,13,3.7,4.4,1.49,1.21,11263,79,10849,82,28,110,1492,0,,,73,27
"""470650106003""","""Chattanooga, TN-GA""",1.00,1212.00,542.00,476.82,46,55,39,21,26,17,25,29,22,7.32,8.32,1.77,2,2,18298,17762,18985,1,1,1,13348,12364,13833,10587,9681,10968,2753,2673,2856,9,9,9,11,11,11,4.8,4.2,1.98,1.14,10975,66,8663,82,25,105,1176,910,1083,646,62,38
"""470650105021""","""Chattanooga, TN-GA""",1.00,1448.00,570.00,393.85,52,63,45,25,32,21,27,31,23,7.98,11.55,1.90,2,2,18764,18540,19216,2,2,2,14205,13197,14691,11363,10388,11781,2823,2790,2891,19,19,19,22,22,22,4.1,4.9,1.56,1.45,11809,89,12783,81,14,100,1142,1124,1166,1019,74,26
"""470650106002""","""Chattanooga, TN-GA""",1.00,1193.00,586.00,276.77,48,58,42,23,29,19,26,30,22,7.45,15.77,1.81,2,2,18436,17878,19111,1,1,1,13589,12624,14045,10806,9923,11160,2773,2690,2875,10,10,10,11,11,12,5.5,4.4,2.55,2.12,11756,63,9573,82,12,178,924,1010,1174,680,70,30
"""470650105015""","""Chattanooga, TN-GA""",1.00,761.00,328.00,256.30,46,56,40,23,28,19,24,27,21,6.76,8.65,1.66,2,2,17136,16890,17616,2,2,2,12516,11556,12996,9915,8990,10323,2578,2542,2650,23,24,23,27,28,27,6.0,4.8,1.79,1.28,11786,44,11852,81,32,92,1586,1006,1088,920,58,42
"""470650111001""","""Chattanooga, TN-GA""",1.00,2186.00,883.00,1431.52,68,82,58,40,50,34,28,32,25,8.67,5.35,1.98,2,2,20100,19620,20792,1,1,1,14856,13770,15408,11825,10810,12273,3024,2952,3128,8,8,8,9,9,9,2.3,3.5,1.15,0.62,7077,97,5780,83,25,57,1378,1754,1961,,90,10
"""470650109033""","""Chattanooga, TN-GA""",1.00,1492.00,950.00,805.53,39,47,33,19,24,16,20,23,17,5.44,6.41,1.35,1,1,16019,15487,16697,1,1,1,10503,9679,10892,8085,7339,8372,2410,2330,2512,9,9,9,10,11,10,8.6,4.1,2.86,1.18,9183,0,7418,82,81,42,2492,845,,927,29,71
"""470650109021""","""Chattanooga, TN-GA""",1.00,1077.00,435.00,2834.99,51,62,44,25,31,21,26,30,23,8.38,1.29,1.81,2,2,20058,19496,20811,0,0,1,13870,12861,14363,10847,9922,11226,3017,2934,3131,6,6,6,6,6,7,3.4,3.7,0.83,0.15,4789,67,5697,83,51,17,2198,1110,1395,718,61,39
"""470650112011""","""Chattanooga, TN-GA""",1.00,2854.00,901.00,2362.22,74,90,64,46,57,39,29,34,25,10.46,3.99,2.01,2,2,21791,21323,22483,1,1,1,15316,14244,15842,12031,11028,12452,3278,3209,3382,7,7,8,8,8,9,1.6,3.8,0.59,0.38,6022,100,6862,82,45,31,1875,2017,2372,,85,15
"""470650110011""","""Chattanooga, TN-GA""",1.00,1862.00,741.00,38006.14,56,67,48,24,30,21,31,36,27,11.14,0.22,2.11,2,2,26383,25926,27245,0,0,0,16618,15436,17234,12644,11530,13130,3969,3901,4099,5,5,5,6,6,6,0.8,1.5,0.10,0.02,2799,66,2001,86,336,5,4869,1074,1128,569,92,8
"""470650111002""","""Chattanooga, TN-GA""",1.00,2453.00,850.00,893.48,66,79,56,37,46,31,28,33,25,9.35,8.89,2.01,2,2,20052,19602,20700,1,1,1,15060,14005,15578,12035,11046,12455,3017,2950,3114,9,9,9,10,10,11,2.7,4.0,1.15,0.95,8236,94,6950,82,18,70,1462,1646,1719,,96,4
"""470650108003""","""Chattanooga, TN-GA""",1.00,886.00,472.00,237.05,42,50,36,18,23,16,24,28,21,6.29,12.52,1.70,2,2,16571,16062,17216,1,1,1,12652,11702,13122,10149,9274,10522,2493,2417,2590,10,11,11,12,12,12,6.0,4.9,3.74,1.99,11998,62,10975,81,10,178,787,812,879,719,67,33
"""470650110024""","""Chattanooga, TN-GA""",1.00,1541.00,477.00,11416.81,81,99,69,47,58,39,34,40,30,13.71,0.57,2.32,2,2,29092,28674,29820,0,0,0,18249,17186,18712,13868,12867,14221,4376,4315,4486,5,4,5,5,5,6,0.2,2.2,0.09,0.04,3517,98,3053,85,300,4,4375,2067,2130,,97,3
"""470650109011""","""Chattanooga, TN-GA""",1.00,1941.00,1094.00,2726.50,48,58,41,27,33,22,21,25,19,5.86,2.35,1.48,1,2,15932,15778,16343,1,1,1,11274,10438,11669,8861,8047,9195,2397,2374,2458,16,17,16,18,19,18,7.2,7.3,1.14,0.40,9318,29,30566,78,34,45,1849,1175,969,1245,35,65
"""470650107003""","""Chattanooga, TN-GA""",1.00,756.00,324.00,223.09,47,56,40,23,29,19,24,27,21,6.59,9.57,1.69,2,2,16219,15705,16878,1,1,1,12588,11615,13086,10139,9242,10537,2440,2363,2539,10,10,10,11,12,12,5.1,4.7,2.09,1.45,12189,78,10458,81,12,144,1003,1011,1220,692,61,39
"""470650109034""","""Chattanooga, TN-GA""",1.00,2114.00,909.00,706.83,53,64,46,30,37,25,23,27,20,7.19,9.25,1.63,2,2,17782,17236,18456,1,1,1,12464,11561,12882,9780,8958,10096,2675,2594,2776,9,9,9,10,11,11,6.8,4.7,4.32,1.29,9746,32,10452,81,32,73,1974,1320,1761,1001,48,52
"""470650107002""","""Chattanooga, TN-GA""",1.00,948.00,571.00,403.14,39,47,34,18,23,15,21,24,18,5.24,7.42,1.47,1,2,15447,14861,16135,1,1,1,11136,10267,11559,8803,8021,9123,2324,2236,2427,9,9,9,10,11,10,7.5,5.0,3.91,1.42,12185,35,12432,81,19,92,1119,797,1082,711,27,73
"""470650110021""","""Chattanooga, TN-GA""",1.00,3296.00,1092.00,5595.61,72,87,61,41,52,35,30,35,26,10.98,2.14,2.10,2,2,23429,22923,24169,1,1,1,16071,14970,16608,12540,11514,12965,3525,3450,3636,6,6,7,7,7,8,1.6,2.8,0.65,0.20,5636,92,4604,84,73,17,2083,1836,1967,988,87,13
"""470650112042""","""Chattanooga, TN-GA""",1.00,960.00,387.00,1317.13,64,78,55,37,46,31,27,32,24,9.27,2.72,1.89,2,2,21791,21155,22585,0,0,0,14579,13567,15046,11296,10378,11643,3278,3183,3398,5,5,6,6,6,6,4.1,2.6,0.49,0.29,5054,48,4664,84,63,32,2019,1618,2011,918,64,36
"""470650112043""","""Chattanooga, TN-GA""",1.00,1475.00,524.00,5253.64,67,81,58,36,45,31,31,36,27,10.33,1.03,2.12,2,2,24298,23715,25101,0,0,0,16349,15247,16873,12689,11674,13092,3655,3569,3776,5,5,5,6,6,6,1.6,2.1,0.18,0.10,4416,85,3850,85,89,16,2096,1609,1811,648,83,17
"""470650113212""","""Chattanooga, TN-GA""",1.00,1667.00,642.00,820.95,59,71,50,32,40,27,27,31,23,8.70,6.80,1.85,2,2,20488,20544,20812,1,1,1,14173,13228,14629,11076,10122,11483,3082,3091,3131,15,15,15,17,17,18,2.7,6.0,0.94,0.78,11613,92,14028,80,75,53,2225,1421,1486,1316,64,36
"""470650113115""","""Chattanooga, TN-GA""",1.00,2789.00,1266.00,1556.70,50,61,43,27,34,23,23,26,20,6.93,5.64,1.59,2,2,17248,16665,17978,1,1,1,12126,11187,12591,9524,8672,9879,2595,2508,2704,7,8,7,8,9,9,6.5,3.7,0.86,0.81,8254,34,9064,83,35,50,1555,1216,1363,1102,45,55
"""470650112044""","""Chattanooga, TN-GA""",1.00,1398.00,512.00,4425.68,63,76,54,33,41,28,30,35,26,,,2.06,2,2,23170,22702,23963,1,1,1,15841,14670,16459,12350,11248,12848,3486,3416,3605,6,6,6,7,7,7,1.3,2.2,0.10,0.12,4264,81,3876,85,126,14,2576,1458,1543,866,90,10
"""470650112032""","""Chattanooga, TN-GA""",1.00,1568.00,548.00,2597.46,54,65,47,26,32,22,28,33,25,9.76,2.06,1.96,2,2,22324,21645,23125,0,0,0,15115,14110,15560,11752,10848,12076,3358,3257,3479,5,5,5,6,6,6,3.3,2.9,0.89,0.21,5459,72,5424,84,52,32,1851,1141,1300,985,59,41
"""470650113143""","""Chattanooga, TN-GA""",1.00,1029.00,370.00,512.32,63,76,54,34,42,28,30,35,26,9.85,7.11,2.08,2,2,21934,21521,22571,1,1,1,15740,14672,16254,12431,11424,12848,3300,3238,3395,10,9,10,11,11,12,2.3,3.7,1.18,0.72,9237,82,8775,82,47,44,1548,1486,1558,,96,4
"""470650113213""","""Chattanooga, TN-GA""",1.00,2601.00,817.00,551.93,65,79,56,36,46,31,28,33,25,9.72,14.39,2.00,2,2,20836,20516,21376,1,1,1,15085,14104,15534,11938,11005,12305,3134,3087,3216,13,12,14,15,14,16,2.8,6.1,1.47,1.48,11941,84,15896,80,50,54,1697,1614,1606,1665,87,13
"""470650113141""","""Chattanooga, TN-GA""",1.00,1777.00,465.00,347.74,56,68,48,28,35,23,29,33,25,10.14,13.55,2.00,2,2,21389,20882,22069,1,1,1,15181,14146,15671,11954,10995,12342,3218,3142,3320,9,9,10,10,10,11,2.6,4.0,1.40,1.34,10382,92,10694,82,43,96,1558,1229,1143,1488,76,24
"""470650113231""","""Chattanooga, TN-GA""",1.00,2592.00,1310.00,737.23,55,66,47,32,40,27,23,26,20,6.28,11.16,1.62,2,2,16278,16089,16735,2,2,2,12183,11228,12672,9710,8782,10131,2449,2421,2517,24,25,24,28,29,28,6.0,5.6,1.77,1.78,12222,37,22137,80,53,71,1786,1405,1507,1276,62,38
"""470650113113""","""Chattanooga, TN-GA""",1.00,629.00,315.00,767.44,30,35,26,7,9,6,22,25,19,5.76,2.36,1.57,1,2,15541,15071,16224,1,1,1,11708,10739,12226,9362,8462,9776,2338,2268,2441,9,9,9,10,10,10,5.8,3.8,0.47,0.41,8856,40,14323,82,37,69,1069,332,,488,56,44
"""470650112033""","""Chattanooga, TN-GA""",1.00,2127.00,781.00,2893.37,78,95,67,46,58,39,32,37,28,11.73,3.17,2.18,2,2,26327,25982,27023,1,1,1,17004,15868,17573,13035,11950,13499,3960,3910,4065,8,7,8,9,8,9,0.4,2.9,0.30,0.27,5955,96,5299,84,289,26,3868,2056,2176,,95,5
"""470650113211""","""Chattanooga, TN-GA""",1.00,1046.00,482.00,576.97,52,63,45,26,32,22,26,31,23,7.44,6.21,1.85,2,2,19169,19401,19369,2,2,2,13951,13023,14395,11048,10085,11461,2884,2919,2914,19,18,20,22,21,23,3.3,7.0,1.15,0.84,13156,72,22036,79,72,52,2352,1138,1467,,81,19
"""470650113111""","""Chattanooga, TN-GA""",1.00,2415.00,539.00,565.63,64,77,55,41,51,34,23,27,20,7.04,6.71,1.64,2,2,16935,16847,17367,1,1,1,12350,11386,12859,9789,8837,10233,2548,2535,2613,13,14,13,15,16,15,5.1,4.5,2.53,0.95,10360,55,17805,81,38,67,1836,1794,2383,1166,58,42
"""470650113114""","""Chattanooga, TN-GA""",1.00,2837.00,1112.00,1445.14,56,68,48,30,38,26,26,30,23,8.77,6.74,1.82,2,2,19930,19256,20689,1,1,1,13862,12921,14269,10858,10017,11150,2998,2898,3112,6,6,7,7,7,8,5.8,3.4,0.86,0.77,7741,45,10337,83,33,44,1855,1345,1406,1288,48,52
"""470650113142""","""Chattanooga, TN-GA""",1.00,2874.00,1041.00,852.05,59,72,51,29,36,25,30,35,26,10.32,12.60,2.11,2,2,23123,22658,23788,1,1,1,16128,15070,16622,12641,11652,13034,3478,3410,3578,9,9,9,10,10,11,2.0,3.6,1.34,1.22,9230,94,7892,83,53,63,2010,1285,1249,1598,90,10
"""470650114134""","""Chattanooga, TN-GA""",1.00,2308.00,914.00,1046.91,53,64,46,24,30,20,29,34,25,9.30,8.12,2.01,2,2,21718,21130,22465,1,1,1,15308,14246,15813,12034,11060,12427,3267,3180,3379,7,7,7,8,8,8,2.8,2.8,1.18,0.87,6999,81,7828,84,31,54,2278,1068,1136,790,82,18
"""470650113233""","""Chattanooga, TN-GA""",1.00,971.00,301.00,389.49,61,74,52,33,41,28,28,33,24,10.09,7.80,1.93,2,2,21636,21081,22334,1,1,1,14829,13845,15279,11566,10664,11911,3255,3172,3360,8,8,9,10,10,10,2.6,4.7,1.06,0.77,10751,100,10011,81,65,54,2120,1450,1537,1339,56,44
"""470650114113""","""Chattanooga, TN-GA""",1.00,1777.00,871.00,494.96,45,54,39,22,28,19,23,26,20,6.95,12.23,1.56,1,2,17715,17554,18153,1,1,1,12026,11112,12471,9347,8455,9726,2665,2642,2731,14,15,14,16,17,16,6.9,4.1,1.72,1.76,9774,31,13037,82,55,74,1636,984,1125,946,30,70
"""470650114135""","""Chattanooga, TN-GA""",1.00,1536.00,584.00,890.23,53,64,46,22,28,19,31,36,27,10.16,6.67,2.16,2,2,23533,23008,24254,1,1,1,16457,15358,16979,12910,11889,13322,3540,3462,3649,7,7,7,8,8,9,1.6,2.8,0.97,0.66,7121,100,7414,84,47,50,1677,982,1066,,93,7
"""470650113252""","""Chattanooga, TN-GA""",1.00,1314.00,448.00,459.38,57,69,49,29,36,25,28,33,25,9.28,9.05,2.00,2,2,20345,19909,20994,1,1,1,15007,13934,15548,11937,10928,12380,3061,2996,3158,10,9,10,11,11,12,2.3,4.1,1.16,0.98,9157,100,8332,82,27,65,1530,1286,1430,,91,9
"""470650114432""","""Chattanooga, TN-GA""",1.00,1504.00,903.00,964.70,45,54,39,21,26,18,24,28,21,6.41,6.00,1.69,2,2,17629,17450,18084,1,1,1,12801,11853,13270,10138,9215,10538,2652,2626,2720,12,12,12,13,14,13,5.7,4.2,1.37,0.94,10209,61,19991,82,22,80,1338,936,1142,742,50,50
"""470650114434""","""Chattanooga, TN-GA""",1.00,1862.00,932.00,1328.95,49,58,42,25,31,21,24,28,21,6.26,4.39,1.74,2,2,16224,16087,16690,2,2,2,12863,11781,13466,10400,9338,10933,2441,2421,2511,22,22,22,25,26,25,4.2,4.5,1.97,0.70,10962,55,23433,81,37,54,1555,1087,1243,,88,12
"""470650114133""","""Chattanooga, TN-GA""",1.00,1846.00,794.00,1093.28,46,56,40,21,26,17,26,30,23,7.87,5.72,1.82,2,2,19300,18670,20063,1,1,1,13773,12760,14266,10863,9944,11241,2903,2809,3018,6,7,7,7,8,8,4.3,3.1,1.13,0.73,7496,68,8721,83,27,66,1738,909,983,808,60,40
"""470650113241""","""Chattanooga, TN-GA""",1.00,2087.00,617.00,537.32,67,82,58,37,47,32,30,35,26,10.69,12.28,2.11,2,2,22124,21663,22759,1,1,1,15948,14910,16426,12610,11641,12992,3328,3260,3424,10,9,10,11,11,12,2.3,4.1,1.03,1.15,10488,97,9137,82,24,76,1409,1658,1672,1359,96,4
"""470650114431""","""Chattanooga, TN-GA""",1.00,1813.00,738.00,382.84,41,50,36,21,27,18,20,23,17,5.76,11.11,1.40,1,1,14257,13842,14804,2,2,2,10550,9697,10957,8381,7588,8706,2145,2083,2227,25,27,24,28,31,28,8.5,4.8,4.79,1.93,12239,8,24319,81,17,104,1117,947,,973,24,76
"""470650114433""","""Chattanooga, TN-GA""",1.00,625.00,350.00,784.34,48,57,41,23,28,19,25,29,22,6.44,2.87,1.78,2,2,17242,17051,17721,1,1,1,13260,12247,13792,10654,9669,11114,2594,2566,2666,12,12,12,14,14,14,3.7,4.2,2.01,0.45,10542,89,20373,82,19,74,1279,1003,1089,790,71,29
"""470650114451""","""Chattanooga, TN-GA""",1.00,327.00,158.00,688.02,40,48,35,17,21,14,23,27,21,6.27,1.44,1.67,2,2,15931,15739,16380,2,2,2,12386,11386,12913,9966,8993,10426,2397,2368,2464,23,24,23,27,28,27,5.4,5.8,1.95,0.23,11209,53,24379,80,16,88,1108,751,634,1019,78,22
"""470650114112""","""Chattanooga, TN-GA""",1.00,1475.00,594.00,529.79,55,66,47,27,34,23,28,32,24,8.59,9.63,1.94,2,2,20585,20634,20914,1,1,1,14730,13695,15245,11621,10577,12086,3097,3105,3146,12,12,13,14,14,15,3.1,4.4,2.34,1.12,9356,90,12681,82,25,91,2057,1199,1327,631,82,18
"""470650114442""","""Chattanooga, TN-GA""",1.00,2562.00,1024.00,1305.00,46,55,40,21,26,17,25,29,22,7.56,5.94,1.78,2,2,18045,18016,18416,2,2,2,13368,12316,13928,10634,9585,11139,2715,2711,2770,20,20,19,23,23,22,3.4,5.6,1.29,0.78,11932,90,17703,80,36,59,1460,908,1000,747,68,32
"""470650114453""","""Chattanooga, TN-GA""",1.00,1101.00,483.00,495.34,50,60,43,26,33,22,24,28,21,6.76,6.60,1.70,2,2,16480,16316,16888,2,2,2,12685,11730,13151,10182,9250,10586,2479,2455,2540,24,25,24,28,28,28,6.0,6.2,1.53,0.98,12476,44,28359,79,24,104,1487,1161,1290,896,72,28
"""470650114022""","""Chattanooga, TN-GA""",1.00,2157.00,798.00,465.74,48,58,41,22,27,18,26,31,23,8.16,13.98,1.87,2,2,19091,18926,19513,1,1,1,14041,13041,14516,11157,10180,11568,2872,2848,2935,12,13,12,14,15,14,4.4,4.5,1.86,1.71,10751,97,16867,81,17,109,1144,961,969,954,48,52
"""470650114462""","""Chattanooga, TN-GA""",1.00,2747.00,1050.00,771.17,48,58,42,25,31,21,23,27,20,6.96,9.47,1.65,2,2,16347,16178,16741,2,2,2,12363,11466,12777,9882,9009,10237,2459,2434,2518,22,22,21,25,26,25,6.6,6.9,2.12,1.36,12959,49,27406,79,21,93,1306,1113,1303,961,47,53
"""470650114023""","""Chattanooga, TN-GA""",1.00,1608.00,719.00,425.29,47,56,40,20,25,17,27,31,23,8.22,13.90,1.86,2,2,20132,20076,20505,1,1,1,14168,13177,14639,11127,10143,11542,3028,3021,3085,13,13,13,15,15,15,4.6,4.1,2.39,1.69,9805,65,14032,82,33,95,1595,883,833,973,64,36
"""470650114021""","""Chattanooga, TN-GA""",1.00,860.00,519.00,315.99,42,50,36,20,25,17,21,25,19,5.65,9.28,1.52,1,2,15474,15340,15881,1,1,1,11405,10487,11879,9063,8163,9476,2328,2308,2389,14,15,14,16,18,16,7.2,5.1,3.63,1.64,10212,39,17281,81,9,185,917,892,853,934,52,48
"""470650113263""","""Chattanooga, TN-GA""",1.00,1594.00,587.00,512.55,54,66,47,25,31,21,30,35,26,9.40,10.76,2.10,2,2,21459,20969,22083,1,1,1,15820,14851,16223,12582,11687,12892,3228,3156,3322,9,9,10,11,10,11,3.1,5.0,1.36,1.15,10784,93,10645,81,24,82,1267,1091,1083,1122,81,19
"""470650118005""","""Chattanooga, TN-GA""",1.00,756.00,370.00,232.40,47,57,40,23,29,20,23,27,21,6.77,10.78,1.64,2,2,17581,17009,18257,1,1,1,12467,11559,12897,9813,8989,10140,2645,2560,2746,10,11,10,12,12,12,6.8,4.8,2.96,1.59,15295,42,13938,81,29,138,1379,1039,1406,842,42,58
"""470650123003""","""Chattanooga, TN-GA""",1.00,2174.00,899.00,745.36,46,55,40,22,28,19,24,28,21,6.84,8.25,1.72,2,2,16715,16443,17216,2,2,2,12839,11797,13390,10303,9300,10779,2514,2474,2590,22,23,21,25,26,25,4.5,4.8,1.62,1.21,9856,75,17126,81,17,85,1159,977,1138,679,69,31
"""470650122003""","""Chattanooga, TN-GA""",1.00,1053.00,453.00,165.76,38,46,33,19,24,16,19,22,17,4.46,12.19,1.40,1,1,12614,12263,13122,2,3,2,10288,9370,10775,8364,7494,8776,1898,1845,1974,27,30,25,31,35,29,7.4,6.4,4.23,2.73,13880,58,38786,79,5,259,585,847,1097,742,37,63
"""470650124001""","""Chattanooga, TN-GA""",1.00,2668.00,237.00,186.12,54,65,46,35,44,30,19,21,16,4.39,5.59,1.35,1,1,11885,11610,12326,3,4,3,9893,9017,10347,8066,7227,8455,1788,1747,1854,40,44,38,46,50,44,7.8,8.3,6.57,1.27,13461,27,54067,76,8,186,959,1564,2337,950,54,46
"""470650124003""","""Chattanooga, TN-GA""",1.00,2984.00,667.00,386.33,43,52,37,24,30,20,19,22,17,4.08,7.05,1.38,1,1,12084,11674,12598,4,5,4,10122,9239,10571,8256,7430,8630,1818,1757,1895,48,53,46,56,61,53,8.1,8.2,8.62,1.73,13622,30,55168,76,5,219,614,1054,1571,805,43,57
"""470650120002""","""Chattanooga, TN-GA""",1.00,884.00,355.00,462.20,82,100,70,56,70,47,26,31,23,8.18,6.29,1.88,2,2,18287,17814,18938,1,1,1,14003,12970,14522,11244,10282,11666,2751,2681,2849,7,7,8,9,9,9,3.2,4.0,1.12,0.77,6318,90,10358,82,11,148,933,2474,2583,1375,92,8
"""470650123002""","""Chattanooga, TN-GA""",1.00,1337.00,602.00,223.09,41,49,36,19,24,16,22,25,19,5.45,14.70,1.57,1,2,14474,14082,15015,2,2,2,11599,10622,12114,9400,8479,9835,2177,2119,2259,22,24,21,25,27,24,6.4,5.3,2.71,2.70,11594,82,24161,81,4,298,507,852,911,804,50,50
"""470650104112""","""Chattanooga, TN-GA""",1.00,923.00,391.00,372.44,55,66,47,24,31,21,31,36,27,9.68,10.17,2.12,2,2,23949,23347,24707,1,1,1,16273,15207,16761,12664,11687,13037,3603,3513,3717,7,7,7,8,8,8,2.4,2.4,1.31,1.05,7867,79,4725,84,47,82,1606,1080,1104,950,86,14
"""470650113232""","""Chattanooga, TN-GA""",1.00,2861.00,948.00,1053.01,59,71,50,29,36,24,30,35,26,9.94,8.95,2.11,2,2,21874,21489,22469,1,1,1,15931,14887,16419,12629,11643,13027,3291,3234,3380,11,11,12,13,12,13,2.1,4.6,1.15,0.90,10920,99,11580,81,35,50,1658,1271,1313,,97,3
"""470650117002""","""Chattanooga, TN-GA""",1.00,1152.00,460.00,177.49,47,57,41,22,28,19,25,29,22,7.19,18.64,1.75,2,2,17580,17029,18239,1,1,1,13110,12162,13567,10455,9588,10812,2645,2563,2744,11,11,11,13,13,13,5.9,4.9,2.47,2.59,16549,68,17827,81,18,177,1231,994,1061,926,54,46
"""470650114474""","""Chattanooga, TN-GA""",1.00,2456.00,1042.00,1164.37,61,74,52,30,37,25,31,36,27,10.09,9.03,2.15,2,2,23940,23519,24633,1,1,1,16482,15351,17042,12873,11805,13328,3601,3539,3706,8,8,8,9,9,10,1.2,2.8,1.05,0.89,6808,90,7839,84,90,42,2157,1326,1344,,99,1
"""470650101043""","""Chattanooga, TN-GA""",1.00,984.00,374.00,5213.36,56,67,48,26,32,22,30,34,26,10.10,0.72,2.06,2,2,23286,22766,24134,0,0,0,15824,14651,16437,12316,11220,12801,3503,3426,3631,5,5,5,5,5,6,1.5,1.5,0.14,0.07,2724,69,2292,86,109,14,2537,1140,1250,,92,8
"""470650121005""","""Chattanooga, TN-GA""",1.00,1044.00,496.00,4879.38,76,92,65,47,59,40,29,33,25,8.66,0.88,2.01,2,2,21644,21311,22336,1,1,1,15257,14123,15855,11994,10909,12487,3256,3207,3360,7,7,8,8,8,9,1.6,3.2,1.01,0.10,3966,69,6925,83,128,12,2188,2086,2156,,97,3
"""470650113253""","""Chattanooga, TN-GA""",1.00,961.00,297.00,362.20,65,78,55,35,44,30,30,35,26,10.60,8.69,2.07,2,2,22357,21813,23039,1,1,1,15762,14751,16210,12391,11461,12736,3363,3282,3466,8,8,8,9,9,10,2.4,4.2,1.38,0.82,9535,100,8323,82,36,62,1472,1551,1531,1612,75,25
"""470650113214""","""Chattanooga, TN-GA""",1.00,2281.00,1155.00,642.57,50,61,43,29,37,25,21,24,18,6.03,10.85,1.46,1,2,15487,15254,15915,2,2,2,11110,10280,11487,8757,7961,9070,2330,2296,2394,23,24,23,26,28,26,8.0,6.7,2.26,1.80,13122,17,24031,79,28,93,1069,1304,2075,1154,26,74
"""470650108001""","""Chattanooga, TN-GA""",1.00,1090.00,535.00,231.47,43,52,37,20,25,17,24,28,21,6.33,14.64,1.68,2,2,16942,16408,17598,1,1,1,12619,11694,13060,10061,9215,10403,2549,2469,2647,9,9,9,11,11,11,6.0,5.4,2.97,2.31,10959,63,14197,80,17,130,1153,869,1000,770,51,49
"""470650103073""","""Chattanooga, TN-GA""",1.00,1561.00,699.00,722.95,45,53,39,19,24,16,25,29,22,7.44,7.19,1.77,2,2,18810,18147,19606,0,0,0,13404,12385,13910,10569,9648,10955,2830,2731,2949,5,5,5,6,6,6,4.9,2.4,1.82,0.97,5622,54,4704,84,16,90,1110,861,890,815,66,34
"""470650032002""","""Chattanooga, TN-GA""",1.00,576.00,314.00,245.13,56,68,48,32,40,27,24,28,21,6.15,7.88,1.73,2,2,16148,15985,16560,2,2,2,12812,11786,13359,10359,9355,10844,2429,2405,2491,24,25,24,28,29,28,4.6,6.3,1.95,1.28,15518,92,26284,79,12,120,1084,1411,1844,756,71,29
"""470650034001""","""Chattanooga, TN-GA""",1.00,931.00,561.00,431.16,43,51,37,21,26,18,22,25,19,5.42,7.05,1.55,1,2,15052,14769,15526,2,3,2,11574,10645,12041,9282,8394,9678,2264,2222,2336,28,29,27,32,34,32,7.1,6.3,6.23,1.30,12136,39,22632,79,12,122,911,925,1295,605,56,44
"""470650033001""","""Chattanooga, TN-GA""",1.00,869.00,441.00,855.36,41,49,36,18,22,15,24,27,21,6.48,3.34,1.68,2,2,16792,16578,17270,2,3,2,12626,11593,13182,10072,9069,10556,2526,2495,2598,28,29,28,33,34,32,4.5,5.5,2.10,0.52,12674,66,19055,80,41,49,1586,780,815,720,63,37
